,gamma-disparity,racePctWhite,racepctblack
0,0.00269095370804,-1.0,-1.0
1,0.00289395990949,-0.9,-1.0
2,0.00178501438049,-0.8,-1.0
3,-0.000564344326388,-0.7,-1.0
4,-0.000899323093305,-0.6,-1.0
5,-0.00123221322365,-0.5,-1.0
6,-0.00119267471088,-0.4,-1.0
7,-0.00209568658136,-0.3,-1.0
8,-0.00254146710152,-0.2,-1.0
9,-0.00182815329404,-0.1,-1.0
10,-0.00237861262739,0.0,-1.0
11,-0.00270158267147,0.1,-1.0
12,-0.00350712372767,0.2,-1.0
13,-0.00433300022321,0.3,-1.0
14,-0.00425130627531,0.4,-1.0
15,-0.00477332916538,0.5,-1.0
16,-0.00564650551584,0.6,-1.0
17,-0.00538836404678,0.7,-1.0
18,-0.00507366084789,0.8,-1.0
19,-0.00522269887266,0.9,-1.0
20,0.00389028861922,-1.0,-0.9
21,0.00269095370804,-0.9,-0.9
22,0.00244275402394,-0.8,-0.9
23,0.00164259795688,-0.7,-0.9
24,-0.000261751306364,-0.6,-0.9
25,-0.00102829750769,-0.5,-0.9
26,-0.00138632042478,-0.4,-0.9
27,-0.00150505559911,-0.3,-0.9
28,-0.0025752177866,-0.2,-0.9
29,-0.00209864830139,-0.1,-0.9
30,-0.00237861262739,0.0,-0.9
31,-0.00314388457719,0.1,-0.9
32,-0.00372246121781,0.2,-0.9
33,-0.00435479914229,0.3,-0.9
34,-0.0044413337461,0.4,-0.9
35,-0.00548713649808,0.5,-0.9
36,-0.00543290619555,0.6,-0.9
37,-0.00514598634671,0.7,-0.9
38,-0.00509911106459,0.8,-0.9
39,-0.00572457837723,0.9,-0.9
40,0.00444442203293,-1.0,-0.8
41,0.00361628308028,-0.9,-0.8
42,0.00269095370804,-0.8,-0.8
43,0.00222536720722,-0.7,-0.8
44,0.00104597289388,-0.6,-0.8
45,-0.000427798295667,-0.5,-0.8
46,-0.00123221322365,-0.4,-0.8
47,-0.00137287439924,-0.3,-0.8
48,-0.00248536470503,-0.2,-0.8
49,-0.00198398727366,-0.1,-0.8
50,-0.00237861262739,0.0,-0.8
51,-0.00295587110374,0.1,-0.8
52,-0.00392258602526,0.2,-0.8
53,-0.0041572901376,0.3,-0.8
54,-0.00477332916538,0.4,-0.8
55,-0.00564363896082,0.5,-0.8
56,-0.00514598634671,0.6,-0.8
57,-0.0051857795925,0.7,-0.8
58,-0.00572457837723,0.8,-0.8
59,-0.00593790871196,0.9,-0.8
60,0.0040399631922,-1.0,-0.7
61,0.00389017006725,-0.9,-0.7
62,0.00358310855671,-0.8,-0.7
63,0.00269095370804,-0.7,-0.7
64,0.00273735659494,-0.6,-0.7
65,-8.62889874446e-06,-0.5,-0.7
66,-0.000863844492372,-0.4,-0.7
67,-0.000940441309755,-0.3,-0.7
68,-0.00257898648106,-0.2,-0.7
69,-0.00198398727366,-0.1,-0.7
70,-0.00237861262739,0.0,-0.7
71,-0.00286323467212,0.1,-0.7
72,-0.00392815272536,0.2,-0.7
73,-0.00480448969161,0.3,-0.7
74,-0.00579735009422,0.4,-0.7
75,-0.00523887353058,0.5,-0.7
76,-0.00487007452194,0.6,-0.7
77,-0.00572457837723,0.7,-0.7
78,-0.00606738862939,0.8,-0.7
79,-0.00642914777287,0.9,-0.7
80,0.0070271081494,-1.0,-0.6
81,0.00533104268511,-0.9,-0.6
82,0.00371090784757,-0.8,-0.6
83,0.00356171995789,-0.7,-0.6
84,0.00269095370804,-0.6,-0.6
85,0.00233975015052,-0.5,-0.6
86,-0.000261751306364,-0.4,-0.6
87,-0.00123221322365,-0.3,-0.6
88,-0.00150505559911,-0.2,-0.6
89,-0.00215396368055,-0.1,-0.6
90,-0.00237861262739,0.0,-0.6
91,-0.0035944943619,0.1,-0.6
92,-0.00435479914229,0.2,-0.6
93,-0.00477332916538,0.3,-0.6
94,-0.00543290619555,0.4,-0.6
95,-0.00507366084789,0.5,-0.6
96,-0.00572457837723,0.6,-0.6
97,-0.00606738862939,0.7,-0.6
98,-0.00640381381565,0.8,-0.6
99,-0.00674297220151,0.9,-0.6
100,0.00784107618746,-1.0,-0.5
101,0.0069079501083,-0.9,-0.5
102,0.00711235536873,-0.8,-0.5
103,0.00402515171311,-0.7,-0.5
104,0.00350420821287,-0.6,-0.5
105,0.00269095370804,-0.5,-0.5
106,0.00178501438049,-0.4,-0.5
107,-0.000899323093305,-0.3,-0.5
108,-0.00119267471088,-0.2,-0.5
109,-0.00254146710152,-0.1,-0.5
110,-0.00237861262739,0.0,-0.5
111,-0.00350712372767,0.1,-0.5
112,-0.00425130627531,0.2,-0.5
113,-0.00564650551584,0.3,-0.5
114,-0.00507366084789,0.4,-0.5
115,-0.00572457837723,0.5,-0.5
116,-0.00644066641811,0.6,-0.5
117,-0.00640381381565,0.7,-0.5
118,-0.00688734737167,0.8,-0.5
119,-0.00736268987686,0.9,-0.5
120,0.00684347542983,-1.0,-0.4
121,0.00838966342685,-0.9,-0.4
122,0.00784107618746,-0.8,-0.4
123,0.00681878260579,-0.7,-0.4
124,0.00533104268511,-0.6,-0.4
125,0.00444442203293,-0.5,-0.4
126,0.00269095370804,-0.4,-0.4
127,0.00104597289388,-0.3,-0.4
128,-0.00123221322365,-0.2,-0.4
129,-0.00248536470503,-0.1,-0.4
130,-0.00237861262739,0.0,-0.4
131,-0.00392258602526,0.1,-0.4
132,-0.00477332916538,0.2,-0.4
133,-0.00514598634671,0.3,-0.4
134,-0.00572457837723,0.4,-0.4
135,-0.00642914777287,0.5,-0.4
136,-0.00674297220151,0.6,-0.4
137,-0.00730076261741,0.7,-0.4
138,-0.00701595706681,0.8,-0.4
139,-0.00715081049314,0.9,-0.4
140,0.00688157381428,-1.0,-0.3
141,0.00693582691732,-0.9,-0.3
142,0.00679240517442,-0.8,-0.3
143,0.00776291670902,-0.7,-0.3
144,0.00784107618746,-0.6,-0.3
145,0.0070271081494,-0.5,-0.3
146,0.00371090784757,-0.4,-0.3
147,0.00269095370804,-0.3,-0.3
148,-0.000261751306364,-0.2,-0.3
149,-0.00150505559911,-0.1,-0.3
150,-0.00237861262739,0.0,-0.3
151,-0.00435479914229,0.1,-0.3
152,-0.00543290619555,0.2,-0.3
153,-0.00572457837723,0.3,-0.3
154,-0.00640381381565,0.4,-0.3
155,-0.00698397076417,0.5,-0.3
156,-0.00701595706681,0.6,-0.3
157,-0.0072440738054,0.7,-0.3
158,-0.0070320035052,0.8,-0.3
159,-0.00737784899703,0.9,-0.3
160,0.00584228834626,-1.0,-0.2
161,0.00626199747364,-0.9,-0.2
162,0.00665205970498,-0.8,-0.2
163,0.00689834914026,-0.7,-0.2
164,0.00693582691732,-0.6,-0.2
165,0.00684347542983,-0.5,-0.2
166,0.00784107618746,-0.4,-0.2
167,0.00533104268511,-0.3,-0.2
168,0.00269095370804,-0.2,-0.2
169,-0.00123221322365,-0.1,-0.2
170,-0.00237861262739,0.0,-0.2
171,-0.00477332916538,0.1,-0.2
172,-0.00572457837723,0.2,-0.2
173,-0.00674297220151,0.3,-0.2
174,-0.00701595706681,0.4,-0.2
175,-0.00715253213574,0.5,-0.2
176,-0.00737784899703,0.6,-0.2
177,-0.00726801096059,0.7,-0.2
178,-0.007345710537,0.8,-0.2
179,-0.00749453086403,0.9,-0.2
180,0.00727044041408,-1.0,-0.1
181,0.00702971767891,-0.9,-0.1
182,0.00708449051975,-0.8,-0.1
183,0.00686926074112,-0.7,-0.1
184,0.00599874920651,-0.6,-0.1
185,0.00584228834626,-0.5,-0.1
186,0.00665205970498,-0.4,-0.1
187,0.00693582691732,-0.3,-0.1
