,gamma-disparity,racePctWhite,racepctblack
331,-0.0018061182129,0.1,0.6
332,-0.00210579959226,0.2,0.6
333,-0.00206065031558,0.3,0.6
334,-0.00217720733071,0.4,0.6
335,0.0042361130699,0.5,0.6
336,0.00505245156981,0.6,0.6
337,0.0045385582154,0.7,0.6
338,0.00471062307226,0.8,0.6
339,0.00371467723511,0.9,0.6
340,-1.75431592438e-05,-1.0,0.7
341,8.96462420571e-05,-0.9,0.7
342,-0.000109291570672,-0.8,0.7
343,-7.50727465884e-05,-0.7,0.7
344,-0.000639271508715,-0.6,0.7
345,-7.99568976241e-05,-0.5,0.7
346,0.00051789566076,-0.4,0.7
347,-0.000310235063802,-0.3,0.7
348,-0.00098379858747,-0.2,0.7
349,-0.00160949968971,-0.1,0.7
350,-0.00177352041952,0.0,0.7
351,-0.00195622118837,0.1,0.7
352,-0.0012267606416,0.2,0.7
353,-0.00244668140673,0.3,0.7
354,-0.00222026700228,0.4,0.7
355,-0.00148025748934,0.5,0.7
356,0.00384678224077,0.6,0.7
357,0.00505245156981,0.7,0.7
358,0.0045174744645,0.8,0.7
359,0.00438230511876,0.9,0.7
360,8.96462420571e-05,-1.0,0.8
361,-0.000265211998504,-0.9,0.8
362,-7.50727465884e-05,-0.8,0.8
363,-0.000393253120453,-0.7,0.8
364,-0.000248785717535,-0.6,0.8
365,0.000326885129165,-0.5,0.8
366,-0.000249121389683,-0.4,0.8
367,-0.000813913933508,-0.3,0.8
368,-0.00100059898867,-0.2,0.8
369,-0.00144079624593,-0.1,0.8
370,-0.00177352041952,0.0,0.8
371,-0.00195622118837,0.1,0.8
372,-0.00145820313527,0.2,0.8
373,-0.00215393784116,0.3,0.8
374,-0.00206065031558,0.4,0.8
375,-0.00235728639675,0.5,0.8
376,0.00133845963831,0.6,0.8
377,0.00483709751686,0.7,0.8
378,0.00505245156981,0.8,0.8
379,0.00450140124484,0.9,0.8
380,-9.63455657546e-05,-1.0,0.9
381,-7.50727465884e-05,-0.9,0.9
382,-0.000481678229231,-0.8,0.9
383,-0.000248785717535,-0.7,0.9
384,0.00017617850895,-0.6,0.9
385,0.000328635045818,-0.5,0.9
386,-0.000592321489628,-0.4,0.9
387,-0.000652113365255,-0.3,0.9
388,-0.000997109018409,-0.2,0.9
389,-0.00116498581499,-0.1,0.9
390,-0.00177352041952,0.0,0.9
391,-0.00185585040913,0.1,0.9
392,-0.00133878504756,0.2,0.9
393,-0.00210579959226,0.3,0.9
394,-0.00198175897288,0.4,0.9
395,-0.00222033587474,0.5,0.9
396,-0.00217720733071,0.6,0.9
397,0.00264413799513,0.7,0.9
398,0.00466379627899,0.8,0.9
399,0.00505245156981,0.9,0.9
