,gamma-disparity,racePctWhite,racepctblack
98,1.91929438208e-05,0.8,-0.6
99,0.000162784597591,0.9,-0.6
100,0.00603156030814,-1.0,-0.5
101,0.0062099836007,-0.9,-0.5
102,0.00878930199528,-0.8,-0.5
103,0.00671148811424,-0.7,-0.5
104,0.00563455071096,-0.6,-0.5
105,0.00835106311138,-0.5,-0.5
106,0.00511172070428,-0.4,-0.5
107,-0.00248406452526,-0.3,-0.5
108,1.81266691641e-05,-0.2,-0.5
109,0.000696988200605,-0.1,-0.5
110,0.002559414601,0.0,-0.5
111,0.00195021634713,0.1,-0.5
112,0.00144871183359,0.2,-0.5
113,0.00102006942159,0.3,-0.5
114,0.00123545690224,0.4,-0.5
115,8.99224960495e-05,0.5,-0.5
116,-5.26028830645e-05,0.6,-0.5
117,1.91929438208e-05,0.7,-0.5
118,9.09887707062e-05,0.8,-0.5
119,0.000126886684149,0.9,-0.5
120,0.00359583356732,-1.0,-0.4
121,0.00549415788116,-0.9,-0.4
122,0.00603156030814,-0.8,-0.4
123,0.0062099836007,-0.7,-0.4
124,0.00789292043387,-0.6,-0.4
125,0.00642323853204,-0.5,-0.4
126,0.00835106311138,-0.4,-0.4
127,0.000405895219322,-0.3,-0.4
128,-0.00252316126267,-0.2,-0.4
129,0.000339075340835,-0.1,-0.4
130,0.002559414601,0.0,-0.4
131,0.0020938080009,0.1,-0.4
132,0.000732886114047,0.2,-0.4
133,0.0011995589888,0.3,-0.4
134,8.99224960495e-05,0.4,-0.4
135,9.09887707062e-05,0.5,-0.4
136,0.000162784597591,0.6,-0.4
137,9.09887707062e-05,0.7,-0.4
138,0.000306376251362,0.8,-0.4
139,0.000521763732018,0.9,-0.4
140,0.00273641619401,-1.0,-0.3
141,0.00298663531345,-0.9,-0.3
142,0.0030225332269,-0.8,-0.3
143,0.00452704676752,-0.7,-0.3
144,0.00603156030814,-0.6,-0.3
145,0.00782219088165,-0.5,-0.3
146,0.00649610063358,-0.4,-0.3
147,0.00835106311138,-0.3,-0.3
148,-0.00226547822063,-0.2,-0.3
