,gamma-disparity,racePctWhite,racepctblack
0,-0.00503250277646,-1.0,-1.0
1,-0.0040720382385,-0.9,-1.0
2,-0.00373543481851,-0.8,-1.0
3,0.00244841570542,-0.7,-1.0
4,0.00309448953996,-0.6,-1.0
5,0.00319036148133,-0.5,-1.0
6,0.00340463982308,-0.4,-1.0
7,0.00269499728811,-0.3,-1.0
8,0.00245833671579,-0.2,-1.0
9,0.00319701062791,-0.1,-1.0
10,0.00271554136778,0.0,-1.0
11,0.0024705141766,0.1,-1.0
12,0.00214976464949,0.2,-1.0
13,0.00159276910581,0.3,-1.0
14,0.00164959748132,0.4,-1.0
15,0.00131109924387,0.5,-1.0
16,0.000677515750654,0.6,-1.0
17,0.00104383987066,0.7,-1.0
18,0.00152349580042,0.8,-1.0
19,0.00154297118855,0.9,-1.0
20,-0.00406209105701,-1.0,-0.9
21,-0.00503250277646,-0.9,-0.9
22,-0.00456271114312,-0.8,-0.9
23,-0.00216350372876,-0.7,-0.9
24,0.00322406514369,-0.6,-0.9
25,0.0033752217792,-0.5,-0.9
26,0.00308127881163,-0.4,-0.9
27,0.00318155726333,-0.3,-0.9
28,0.00230530701483,-0.2,-0.9
29,0.00282084455587,-0.1,-0.9
30,0.00271554136778,0.0,-0.9
31,0.00212104911474,0.1,-0.9
32,0.00198883610434,0.2,-0.9
33,0.00161008347509,0.3,-0.9
34,0.00162715134537,0.4,-0.9
35,0.000681042702878,0.5,-0.9
36,0.000992899475653,0.6,-0.9
37,0.0013998874014,0.7,-0.9
38,0.00168035849813,0.8,-0.9
39,0.00126270583544,0.9,-0.9
40,-0.00373222058095,-1.0,-0.8
41,-0.00446858143531,-0.9,-0.8
42,-0.00503250277646,-0.8,-0.8
43,-0.00475822737525,-0.7,-0.8
44,-0.000773382265862,-0.6,-0.8
45,0.00344011883276,-0.5,-0.8
46,0.00319036148133,-0.4,-0.8
47,0.00324763518052,-0.3,-0.8
48,0.00243799264555,-0.2,-0.8
49,0.00294895403195,-0.1,-0.8
50,0.00271554136778,0.0,-0.8
51,0.00237991298488,0.1,-0.8
52,0.00193562251839,0.2,-0.8
53,0.00178741121783,0.3,-0.8
54,0.00131109924387,0.4,-0.8
55,0.000749974646358,0.5,-0.8
56,0.0013998874014,0.6,-0.8
57,0.00157694401418,0.7,-0.8
58,0.00126270583544,0.8,-0.8
59,0.0014128359091,0.9,-0.8
60,-0.00466436524314,-1.0,-0.7
61,-0.00449463603425,-0.9,-0.7
62,-0.00451236277934,-0.8,-0.7
63,-0.00503250277646,-0.7,-0.7
64,-0.00362411863514,-0.6,-0.7
65,0.00242163377683,-0.5,-0.7
66,0.00337428197657,-0.4,-0.7
67,0.00355837251893,-0.3,-0.7
68,0.00222376693037,-0.2,-0.7
69,0.00294895403195,-0.1,-0.7
70,0.00271554136778,0.0,-0.7
71,0.00252894766274,0.1,-0.7
72,0.00192604378219,0.2,-0.7
73,0.00132257519073,0.3,-0.7
74,0.000469182269227,0.4,-0.7
75,0.00125068555537,0.5,-0.7
76,0.0018351601817,0.6,-0.7
77,0.00126270583544,0.7,-0.7
78,0.00124662484974,0.8,-0.7
79,0.00104927490954,0.9,-0.7
80,-0.00217551110691,-1.0,-0.6
81,-0.00380508404495,-0.9,-0.6
82,-0.00482488071348,-0.8,-0.6
83,-0.0045424402904,-0.7,-0.6
84,-0.00503250277646,-0.6,-0.6
