,gamma-disparity,racePctWhite,racepctblack
79,-0.00661635271987,0.9,-0.7
80,0.00474397442268,-1.0,-0.6
81,0.003475699956,-0.9,-0.6
82,0.0026643834172,-0.8,-0.6
83,0.0021947486684,-0.7,-0.6
84,0.000660379437391,-0.6,-0.6
85,-0.000418690515203,-0.5,-0.6
86,-0.00444518056887,-0.4,-0.6
87,-0.00502191668319,-0.3,-0.6
88,-0.005165389862,-0.2,-0.6
89,-0.00563052256225,-0.1,-0.6
90,-0.00563052256225,0.0,-0.6
91,-0.00599755799409,0.1,-0.6
92,-0.00594850935988,0.2,-0.6
93,-0.00625832138513,0.3,-0.6
94,-0.00585041209146,0.4,-0.6
95,-0.00530803371608,0.5,-0.6
96,-0.00589495867712,0.6,-0.6
97,-0.00633106501171,0.7,-0.6
98,-0.0066327022646,0.8,-0.6
99,-0.00693433951749,0.9,-0.6
100,0.00613036842633,-1.0,-0.5
101,0.00605679547501,-0.9,-0.5
102,0.00423429513677,-0.8,-0.5
103,0.00237909570905,-0.7,-0.5
104,0.00230102070919,-0.6,-0.5
105,0.000660379437391,-0.5,-0.5
106,-0.000990924580972,-0.4,-0.5
107,-0.00500473781372,-0.3,-0.5
108,-0.00507546736595,-0.2,-0.5
109,-0.00559782347278,-0.1,-0.5
110,-0.00563052256225,0.0,-0.5
111,-0.0061565513929,0.1,-0.5
112,-0.00598938322172,0.2,-0.5
113,-0.00636009137737,0.3,-0.5
114,-0.00530803371608,0.4,-0.5
115,-0.00589495867712,0.5,-0.5
116,-0.00664905180934,0.6,-0.5
117,-0.0066327022646,0.7,-0.5
118,-0.00695068906223,0.8,-0.5
119,-0.00694251428986,0.9,-0.5
120,0.00648105431342,-1.0,-0.4
121,0.00679086633868,-0.9,-0.4
122,0.00613036842633,-0.8,-0.4
123,0.00588962730383,-0.7,-0.4
124,0.003475699956,-0.6,-0.4
125,0.00270075523049,-0.5,-0.4
126,0.000660379437391,-0.4,-0.4
127,-0.00223799202948,-0.3,-0.4
128,-0.00502191668319,-0.2,-0.4
129,-0.00556512438331,-0.1,-0.4
130,-0.00563052256225,0.0,-0.4
131,-0.00612385230343,0.1,-0.4
132,-0.00625832138513,0.2,-0.4
133,-0.00531620848845,0.3,-0.4
134,-0.00589495867712,0.4,-0.4
135,-0.00661635271987,0.5,-0.4
136,-0.00693433951749,0.6,-0.4
137,-0.00695068906223,0.7,-0.4
138,-0.00673447225684,0.8,-0.4
139,-0.00701975996499,0.9,-0.4
140,0.00617941706054,-1.0,-0.3
141,0.00645652999632,-0.9,-0.3
142,0.00646470476869,-0.8,-0.3
143,0.00679904111105,-0.7,-0.3
144,0.00613036842633,-0.6,-0.3
145,0.00474397442268,-0.5,-0.3
146,0.0026643834172,-0.4,-0.3
147,0.000660379437391,-0.3,-0.3
148,-0.00444518056887,-0.2,-0.3
149,-0.005165389862,-0.1,-0.3
150,-0.00563052256225,0.0,-0.3
151,-0.00594850935988,0.1,-0.3
152,-0.00585041209146,0.2,-0.3
153,-0.00589495867712,0.3,-0.3
154,-0.0066327022646,0.4,-0.3
155,-0.00695886383459,0.5,-0.3
156,-0.00673447225684,0.6,-0.3
157,-0.00702793473736,0.7,-0.3
158,-0.0068280674767,0.8,-0.3
159,-0.00714605427433,0.9,-0.3
160,0.00580420685634,-1.0,-0.2
161,0.00580420685634,-0.9,-0.2
162,0.00615489274343,-0.8,-0.2
163,0.00617941706054,-0.7,-0.2
164,0.00645652999632,-0.6,-0.2
165,0.00648105431342,-0.5,-0.2
166,0.00613036842633,-0.4,-0.2
167,0.003475699956,-0.3,-0.2
168,0.000660379437391,-0.2,-0.2
169,-0.00502191668319,-0.1,-0.2
170,-0.00563052256225,0.0,-0.2
171,-0.00625832138513,0.1,-0.2
172,-0.00589495867712,0.2,-0.2
173,-0.00693433951749,0.3,-0.2
174,-0.00673447225684,0.4,-0.2
175,-0.00684441702144,0.5,-0.2
176,-0.00714605427433,0.6,-0.2
177,-0.00697071133078,0.7,-0.2
178,-0.00696253655841,0.8,-0.2
179,-0.00758216060892,0.9,-0.2
180,0.00701525791644,-1.0,-0.1
181,0.00699073359933,-0.9,-0.1
182,0.0069989083717,-0.8,-0.1
183,0.00696620928223,-0.7,-0.1
184,0.00629753659751,-0.6,-0.1
185,0.00580420685634,-0.5,-0.1
186,0.00615489274343,-0.4,-0.1
187,0.00645652999632,-0.3,-0.1
188,0.00613036842633,-0.2,-0.1
189,0.000660379437391,-0.1,-0.1
190,-0.00563052256225,0.0,-0.1
191,-0.00589495867712,0.1,-0.1
192,-0.00673447225684,0.2,-0.1
193,-0.00714605427433,0.3,-0.1
194,-0.00696253655841,0.4,-0.1
195,-0.00759033538129,0.5,-0.1
196,-0.00757398583656,0.6,-0.1
197,-0.00759851015366,0.7,-0.1
198,-0.00759033538129,0.8,-0.1
199,-0.00759033538129,0.9,-0.1
200,0.00704795700591,-1.0,0.0
201,0.00704795700591,-0.9,0.0
202,0.00704795700591,-0.8,0.0
203,0.00704795700591,-0.7,0.0
204,0.00704795700591,-0.6,0.0
205,0.00704795700591,-0.5,0.0
206,0.00704795700591,-0.4,0.0
207,0.00704795700591,-0.3,0.0
208,0.00704795700591,-0.2,0.0
209,0.00704795700591,-0.1,0.0
210,0.0,0.0,0.0
211,-0.00704795700591,0.1,0.0
212,-0.00704795700591,0.2,0.0
213,-0.00704795700591,0.3,0.0
214,-0.00704795700591,0.4,0.0
215,-0.00704795700591,0.5,0.0
216,-0.00704795700591,0.6,0.0
217,-0.00704795700591,0.7,0.0
218,-0.00704795700591,0.8,0.0
219,-0.00704795700591,0.9,0.0
220,0.00759851015366,-1.0,0.1
221,0.00759033538129,-0.9,0.1
222,0.00759033538129,-0.8,0.1
223,0.00759851015366,-0.7,0.1
224,0.00757398583656,-0.6,0.1
225,0.00759033538129,-0.5,0.1
226,0.00696253655841,-0.4,0.1
227,0.00714605427433,-0.3,0.1
228,0.00673447225684,-0.2,0.1
229,0.00589495867712,-0.1,0.1
230,0.00563052256225,0.0,0.1
231,-0.000660379437391,0.1,0.1
232,-0.00613036842633,0.2,0.1
233,-0.00645652999632,0.3,0.1
234,-0.00615489274343,0.4,0.1
235,-0.00580420685634,0.5,0.1
236,-0.00629753659751,0.6,0.1
237,-0.00696620928223,0.7,0.1
238,-0.0069989083717,0.8,0.1
239,-0.00699073359933,0.9,0.1
240,0.00759033538129,-1.0,0.2
241,0.00758216060892,-0.9,0.2
242,0.00696253655841,-0.8,0.2
243,0.00697071133078,-0.7,0.2
244,0.00714605427433,-0.6,0.2
245,0.00684441702144,-0.5,0.2
246,0.00673447225684,-0.4,0.2
247,0.00693433951749,-0.3,0.2
248,0.00589495867712,-0.2,0.2
249,0.00625832138513,-0.1,0.2
250,0.00563052256225,0.0,0.2
251,0.00502191668319,0.1,0.2
252,-0.000660379437391,0.2,0.2
253,-0.003475699956,0.3,0.2
254,-0.00613036842633,0.4,0.2
255,-0.00648105431342,0.5,0.2
256,-0.00645652999632,0.6,0.2
257,-0.00617941706054,0.7,0.2
258,-0.00615489274343,0.8,0.2
259,-0.00580420685634,0.9,0.2
260,0.00697888610315,-1.0,0.3
261,0.00714605427433,-0.9,0.3
262,0.0068280674767,-0.8,0.3
263,0.00702793473736,-0.7,0.3
264,0.00673447225684,-0.6,0.3
265,0.00695886383459,-0.5,0.3
266,0.0066327022646,-0.4,0.3
267,0.00589495867712,-0.3,0.3
268,0.00585041209146,-0.2,0.3
269,0.00594850935988,-0.1,0.3
270,0.00563052256225,0.0,0.3
271,0.005165389862,0.1,0.3
272,0.00444518056887,0.2,0.3
273,-0.000660379437391,0.3,0.3
274,-0.0026643834172,0.4,0.3
275,-0.00474397442268,0.5,0.3
276,-0.00613036842633,0.6,0.3
277,-0.00679904111105,0.7,0.3
278,-0.00646470476869,0.8,0.3
279,-0.00645652999632,0.9,0.3
280,0.00684441702144,-1.0,0.4
281,0.00701975996499,-0.9,0.4
282,0.00673447225684,-0.8,0.4
283,0.00695068906223,-0.7,0.4
284,0.00693433951749,-0.6,0.4
285,0.00661635271987,-0.5,0.4
286,0.00589495867712,-0.4,0.4
287,0.00531620848845,-0.3,0.4
288,0.00625832138513,-0.2,0.4
289,0.00612385230343,-0.1,0.4
290,0.00563052256225,0.0,0.4
291,0.00556512438331,0.1,0.4
292,0.00502191668319,0.2,0.4
293,0.00223799202948,0.3,0.4
294,-0.000660379437391,0.4,0.4
295,-0.00270075523049,0.5,0.4
296,-0.003475699956,0.6,0.4
297,-0.00588962730383,0.7,0.4
298,-0.00613036842633,0.8,0.4
299,-0.00679086633868,0.9,0.4
300,0.00673447225684,-1.0,0.5
301,0.00694251428986,-0.9,0.5
302,0.00695068906223,-0.8,0.5
303,0.0066327022646,-0.7,0.5
304,0.00664905180934,-0.6,0.5
305,0.00589495867712,-0.5,0.5
306,0.00530803371608,-0.4,0.5
307,0.00636009137737,-0.3,0.5
308,0.00598938322172,-0.2,0.5
309,0.0061565513929,-0.1,0.5
310,0.00563052256225,0.0,0.5
311,0.00559782347278,0.1,0.5
312,0.00507546736595,0.2,0.5
313,0.00500473781372,0.3,0.5
314,0.000990924580972,0.4,0.5
315,-0.000660379437391,0.5,0.5
316,-0.00230102070919,0.6,0.5
317,-0.00237909570905,0.7,0.5
318,-0.00423429513677,0.8,0.5
319,-0.00605679547501,0.9,0.5
320,0.00695886383459,-1.0,0.6
321,0.00693433951749,-0.9,0.6
322,0.0066327022646,-0.8,0.6
323,0.00633106501171,-0.7,0.6
324,0.00589495867712,-0.6,0.6
325,0.00530803371608,-0.5,0.6
326,0.00585041209146,-0.4,0.6
327,0.00625832138513,-0.3,0.6
328,0.00594850935988,-0.2,0.6
329,0.00599755799409,-0.1,0.6
330,0.00563052256225,0.0,0.6
331,0.00563052256225,0.1,0.6
332,0.005165389862,0.2,0.6
333,0.00502191668319,0.3,0.6
334,0.00444518056887,0.4,0.6
335,0.000418690515203,0.5,0.6
336,-0.000660379437391,0.6,0.6
337,-0.0021947486684,0.7,0.6
338,-0.0026643834172,0.8,0.6
339,-0.003475699956,0.9,0.6
340,0.0066327022646,-1.0,0.7
341,0.00661635271987,-0.9,0.7
342,0.00633106501171,-0.8,0.7
343,0.00589495867712,-0.7,0.7
344,0.00528350939897,-0.6,0.7
345,0.005491551432,-0.5,0.7
346,0.00654360909329,-0.4,0.7
347,0.00594033458751,-0.3,0.7
348,0.00595668413225,-0.2,0.7
349,0.00552875257002,-0.1,0.7
350,0.00563052256225,0.0,0.7
351,0.00563869733462,0.1,0.7
352,0.00569959346502,0.2,0.7
353,0.00516906258582,0.3,0.7
354,0.00496019122807,0.4,0.7
355,0.00388112127547,0.5,0.7
356,0.000189796888895,0.6,0.7
357,-0.000660379437391,0.7,0.7
358,-0.0021702243513,0.8,0.7
359,-0.0026398591001,0.9,0.7
360,0.00661635271987,-1.0,0.8
361,0.00633923978408,-0.9,0.8
362,0.00589495867712,-0.8,0.8
363,0.00543432802542,-0.7,0.8
364,0.00531620848845,-0.6,0.8
365,0.0063764409221,-0.5,0.8
366,0.00625832138513,-0.4,0.8
367,0.00595668413225,-0.3,0.8
368,0.00612385230343,-0.2,0.8
369,0.00553692734239,-0.1,0.8
370,0.00563052256225,0.0,0.8
371,0.00563869733462,0.1,0.8
372,0.00556512438331,0.2,0.8
373,0.00510816645543,0.3,0.8
374,0.00502191668319,0.4,0.8
375,0.00475582191886,0.5,0.8
376,0.00223799202948,0.6,0.8
377,0.000144420978504,0.7,0.8
378,-0.000660379437391,0.8,0.8
379,-0.00200305618012,0.9,0.8
380,0.00634741455645,-1.0,0.9
381,0.00589495867712,-0.9,0.9
382,0.00542615325305,-0.8,0.9
383,0.00531620848845,-0.7,0.9
384,0.00585041209146,-0.6,0.9
385,0.00639279046684,-0.5,0.9
386,0.00594850935988,-0.4,0.9
387,0.00594850935988,-0.3,0.9
388,0.00631554479171,-0.2,0.9
389,0.00551240302528,-0.1,0.9
390,0.00563052256225,0.0,0.9
391,0.00565504687936,0.1,0.9
392,0.00557329915568,0.2,0.9
393,0.005165389862,0.3,0.9
394,0.00516088781345,0.4,0.9
395,0.00501741463464,0.5,0.9
396,0.00444518056887,0.6,0.9
397,0.00160403250858,0.7,0.9
398,8.71975719268e-05,0.8,0.9
399,-0.000660379437391,0.9,0.9
