,gamma-disparity,racePctWhite,racepctblack
75,0.00368788861268,0.5,-0.7
76,0.00393153237174,0.6,-0.7
77,0.00367082821818,0.7,-0.7
78,0.00340870236507,0.8,-0.7
79,0.00314941991104,0.9,-0.7
80,-0.00458995697226,-1.0,-0.6
81,-0.00482364883453,-0.9,-0.6
82,-0.00407565716284,-0.8,-0.6
83,-0.00327079750947,-0.7,-0.6
84,-0.00317838703922,-0.6,-0.6
85,-0.00273997044287,-0.5,-0.6
86,-0.0017598863209,-0.4,-0.6
87,-0.00112900714902,-0.3,-0.6
88,-0.000573478052869,-0.2,-0.6
89,-0.000550730860192,-0.1,-0.6
90,-0.000299978603422,0.0,-0.6
91,0.000457964965058,0.1,-0.6
92,0.00145244379489,0.2,-0.6
93,0.0019496832098,0.3,-0.6
94,0.00319064919777,0.4,-0.6
95,0.00393579747037,0.5,-0.6
96,0.00367082821818,0.6,-0.6
97,0.00340870236507,0.7,-0.6
98,0.00315226331013,0.8,-0.6
99,0.00289582425519,0.9,-0.6
100,-0.00384623039921,-1.0,-0.5
101,-0.00383343510333,-0.9,-0.5
102,-0.00483928752949,-0.8,-0.5
103,-0.00458569187364,-0.7,-0.5
104,-0.00328927960352,-0.6,-0.5
105,-0.00317838703922,-0.5,-0.5
106,-0.00264045147491,-0.4,-0.5
107,-0.00169164474287,-0.3,-0.5
108,-0.000839869004604,-0.2,-0.5
109,-0.000556417658361,-0.1,-0.5
110,-0.000299978603422,0.0,-0.5
111,0.000456543265516,0.1,-0.5
112,0.0014595522926,0.2,-0.5
113,0.002439814127,0.3,-0.5
114,0.00393579747037,0.4,-0.5
115,0.00367082821818,0.5,-0.5
116,0.00315510670921,0.6,-0.5
117,0.00315226331013,0.7,-0.5
118,0.00289866765427,0.8,-0.5
119,0.00289724595473,0.9,-0.5
120,-0.00359832154152,-1.0,-0.4
121,-0.00334330418612,-0.9,-0.4
122,-0.00384623039921,-0.8,-0.4
123,-0.00383343510333,-0.7,-0.4
124,-0.00482364883453,-0.6,-0.4
125,-0.00355140545663,-0.5,-0.4
126,-0.00317838703922,-0.4,-0.4
127,-0.00214374519732,-0.3,-0.4
128,-0.00112900714902,-0.2,-0.4
129,-0.00056210445653,-0.1,-0.4
130,-0.000299978603422,0.0,-0.4
131,0.000952360980887,0.1,-0.4
132,0.0019496832098,0.2,-0.4
133,0.00393721916991,0.3,-0.4
134,0.00367082821818,0.4,-0.4
135,0.00314941991104,0.5,-0.4
136,0.00289582425519,0.6,-0.4
137,0.00289866765427,0.7,-0.4
138,0.00314088971379,0.8,-0.4
139,0.00288160725977,0.9,-0.4
140,-0.00385476059646,-1.0,-0.3
141,-0.00359405644289,-0.9,-0.3
142,-0.00359547814244,-0.8,-0.3
143,-0.00334472588567,-0.7,-0.3
144,-0.00384623039921,-0.6,-0.3
145,-0.00458995697226,-0.5,-0.3
146,-0.00407565716284,-0.4,-0.3
147,-0.00317838703922,-0.3,-0.3
148,-0.0017598863209,-0.2,-0.3
149,-0.000573478052869,-0.1,-0.3
150,-0.000299978603422,0.0,-0.3
151,0.00145244379489,0.1,-0.3
152,0.00319064919777,0.2,-0.3
153,0.00367082821818,0.3,-0.3
154,0.00315226331013,0.4,-0.3
155,0.00290008935382,0.5,-0.3
156,0.00314088971379,0.6,-0.3
157,0.00288302895931,0.7,-0.3
158,0.00312809441791,0.8,-0.3
159,0.00287449876206,0.9,-0.3
160,-0.00409840435552,-1.0,-0.2
161,-0.00409840435552,-0.9,-0.2
162,-0.00385049549783,-0.8,-0.2
163,-0.00385476059646,-0.7,-0.2
164,-0.00359405644289,-0.6,-0.2
165,-0.00359832154152,-0.5,-0.2
166,-0.00384623039921,-0.4,-0.2
167,-0.00482364883453,-0.3,-0.2
168,-0.00317838703922,-0.2,-0.2
169,-0.00112900714902,-0.1,-0.2
170,-0.000299978603422,0.0,-0.2
171,0.0019496832098,0.1,-0.2
172,0.00367082821818,0.2,-0.2
173,0.00289582425519,0.3,-0.2
174,0.00314088971379,0.4,-0.2
175,0.00313093781699,0.5,-0.2
176,0.00287449876206,0.6,-0.2
177,0.00312382931928,0.7,-0.2
178,0.00312240761974,0.8,-0.2
179,0.00261237290895,0.9,-0.2
180,-0.00310250382615,-1.0,-0.1
181,-0.00309823872752,-0.9,-0.1
182,-0.00309966042706,-0.8,-0.1
183,-0.0030939736289,-0.7,-0.1
184,-0.00359547814244,-0.6,-0.1
185,-0.00409840435552,-0.5,-0.1
186,-0.00385049549783,-0.4,-0.1
187,-0.00359405644289,-0.3,-0.1
188,-0.00384623039921,-0.2,-0.1
189,-0.00317838703922,-0.1,-0.1
190,-0.000299978603422,0.0,-0.1
191,0.00367082821818,0.1,-0.1
192,0.00314088971379,0.2,-0.1
193,0.00287449876206,0.3,-0.1
194,0.00312240761974,0.4,-0.1
195,0.00261379460849,0.5,-0.1
196,0.0026109512094,0.6,-0.1
197,0.00261521630803,0.7,-0.1
198,0.00261379460849,0.8,-0.1
199,0.00261379460849,0.9,-0.1
200,-0.00310819062432,-1.0,0.0
201,-0.00310819062432,-0.9,0.0
202,-0.00310819062432,-0.8,0.0
203,-0.00310819062432,-0.7,0.0
204,-0.00310819062432,-0.6,0.0
205,-0.00310819062432,-0.5,0.0
206,-0.00310819062432,-0.4,0.0
207,-0.00310819062432,-0.3,0.0
208,-0.00310819062432,-0.2,0.0
209,-0.00310819062432,-0.1,0.0
210,0.0,0.0,0.0
211,0.00310819062432,0.1,0.0
212,0.00310819062432,0.2,0.0
213,0.00310819062432,0.3,0.0
214,0.00310819062432,0.4,0.0
215,0.00310819062432,0.5,0.0
216,0.00310819062432,0.6,0.0
217,0.00310819062432,0.7,0.0
218,0.00310819062432,0.8,0.0
219,0.00310819062432,0.9,0.0
220,-0.00261521630803,-1.0,0.1
221,-0.00261379460849,-0.9,0.1
222,-0.00261379460849,-0.8,0.1
223,-0.00261521630803,-0.7,0.1
224,-0.0026109512094,-0.6,0.1
225,-0.00261379460849,-0.5,0.1
226,-0.00312240761974,-0.4,0.1
227,-0.00287449876206,-0.3,0.1
228,-0.00314088971379,-0.2,0.1
229,-0.00367082821818,-0.1,0.1
230,0.000299978603422,0.0,0.1
231,0.00317838703922,0.1,0.1
232,0.00384623039921,0.2,0.1
233,0.00359405644289,0.3,0.1
234,0.00385049549783,0.4,0.1
235,0.00409840435552,0.5,0.1
236,0.00359547814244,0.6,0.1
237,0.0030939736289,0.7,0.1
238,0.00309966042706,0.8,0.1
239,0.00309823872752,0.9,0.1
240,-0.00261379460849,-1.0,0.2
241,-0.00261237290895,-0.9,0.2
242,-0.00312240761974,-0.8,0.2
243,-0.00312382931928,-0.7,0.2
244,-0.00287449876206,-0.6,0.2
245,-0.00313093781699,-0.5,0.2
246,-0.00314088971379,-0.4,0.2
247,-0.00289582425519,-0.3,0.2
248,-0.00367082821818,-0.2,0.2
249,-0.0019496832098,-0.1,0.2
250,0.000299978603422,0.0,0.2
251,0.00112900714902,0.1,0.2
252,0.00317838703922,0.2,0.2
253,0.00482364883453,0.3,0.2
254,0.00384623039921,0.4,0.2
255,0.00359832154152,0.5,0.2
256,0.00359405644289,0.6,0.2
257,0.00385476059646,0.7,0.2
258,0.00385049549783,0.8,0.2
259,0.00409840435552,0.9,0.2
260,-0.00312525101883,-1.0,0.3
261,-0.00287449876206,-0.9,0.3
262,-0.00312809441791,-0.8,0.3
263,-0.00288302895931,-0.7,0.3
264,-0.00314088971379,-0.6,0.3
265,-0.00290008935382,-0.5,0.3
266,-0.00315226331013,-0.4,0.3
267,-0.00367082821818,-0.3,0.3
268,-0.00319064919777,-0.2,0.3
269,-0.00145244379489,-0.1,0.3
270,0.000299978603422,0.0,0.3
271,0.000573478052869,0.1,0.3
272,0.0017598863209,0.2,0.3
273,0.00317838703922,0.3,0.3
274,0.00407565716284,0.4,0.3
275,0.00458995697226,0.5,0.3
276,0.00384623039921,0.6,0.3
277,0.00334472588567,0.7,0.3
278,0.00359547814244,0.8,0.3
279,0.00359405644289,0.9,0.3
280,-0.00313093781699,-1.0,0.4
281,-0.00288160725977,-0.9,0.4
282,-0.00314088971379,-0.8,0.4
283,-0.00289866765427,-0.7,0.4
284,-0.00289582425519,-0.6,0.4
285,-0.00314941991104,-0.5,0.4
286,-0.00367082821818,-0.4,0.4
287,-0.00393721916991,-0.3,0.4
288,-0.0019496832098,-0.2,0.4
289,-0.000952360980887,-0.1,0.4
290,0.000299978603422,0.0,0.4
291,0.00056210445653,0.1,0.4
292,0.00112900714902,0.2,0.4
293,0.00214374519732,0.3,0.4
294,0.00317838703922,0.4,0.4
295,0.00355140545663,0.5,0.4
296,0.00482364883453,0.6,0.4
297,0.00383343510333,0.7,0.4
298,0.00384623039921,0.8,0.4
299,0.00334330418612,0.9,0.4
300,-0.00314088971379,-1.0,0.5
301,-0.00289724595473,-0.9,0.5
302,-0.00289866765427,-0.8,0.5
303,-0.00315226331013,-0.7,0.5
304,-0.00315510670921,-0.6,0.5
305,-0.00367082821818,-0.5,0.5
306,-0.00393579747037,-0.4,0.5
307,-0.002439814127,-0.3,0.5
308,-0.0014595522926,-0.2,0.5
309,-0.000456543265516,-0.1,0.5
310,0.000299978603422,0.0,0.5
311,0.000556417658361,0.1,0.5
312,0.000839869004604,0.2,0.5
313,0.00169164474287,0.3,0.5
314,0.00264045147491,0.4,0.5
315,0.00317838703922,0.5,0.5
316,0.00328927960352,0.6,0.5
317,0.00458569187364,0.7,0.5
318,0.00483928752949,0.8,0.5
319,0.00383343510333,0.9,0.5
320,-0.00290008935382,-1.0,0.6
321,-0.00289582425519,-0.9,0.6
322,-0.00315226331013,-0.8,0.6
323,-0.00340870236507,-0.7,0.6
324,-0.00367082821818,-0.6,0.6
325,-0.00393579747037,-0.5,0.6
326,-0.00319064919777,-0.4,0.6
327,-0.0019496832098,-0.3,0.6
328,-0.00145244379489,-0.2,0.6
329,-0.000457964965058,-0.1,0.6
330,0.000299978603422,0.0,0.6
331,0.000550730860192,0.1,0.6
332,0.000573478052869,0.2,0.6
333,0.00112900714902,0.3,0.6
334,0.0017598863209,0.4,0.6
335,0.00273997044287,0.5,0.6
336,0.00317838703922,0.6,0.6
337,0.00327079750947,0.7,0.6
338,0.00407565716284,0.8,0.6
339,0.00482364883453,0.9,0.6
340,-0.00315226331013,-1.0,0.7
341,-0.00314941991104,-0.9,0.7
342,-0.00340870236507,-0.8,0.7
343,-0.00367082821818,-0.7,0.7
344,-0.00393153237174,-0.6,0.7
345,-0.00368788861268,-0.5,0.7
346,-0.00219190526932,-0.4,0.7
347,-0.00195252660888,-0.3,0.7
348,-0.00120311323766,-0.2,0.7
349,-0.000463651763227,-0.1,0.7
350,0.000299978603422,0.0,0.7
351,0.00054930916065,0.1,0.7
352,0.00081854351147,0.2,0.7
353,0.00110341655726,0.3,0.7
354,0.00141956699297,0.4,0.7
355,0.00185798358932,0.5,0.7
356,0.00277977803005,0.6,0.7
357,0.00317838703922,0.7,0.7
358,0.00326653241084,0.8,0.7
359,0.00382063980745,0.9,0.7
360,-0.00314941991104,-1.0,0.8
361,-0.00341012406461,-0.9,0.8
362,-0.00367082821818,-0.8,0.8
363,-0.00392868897266,-0.7,0.8
364,-0.00393721916991,-0.6,0.8
365,-0.00244265752609,-0.5,0.8
366,-0.0019496832098,-0.4,0.8
367,-0.00145386549443,-0.3,0.8
368,-0.000952360980887,-0.2,0.8
369,-0.00046507346277,-0.1,0.8
370,0.000299978603422,0.0,0.8
371,0.00054930916065,0.1,0.8
372,0.00056210445653,0.2,0.8
373,0.000834182206435,0.3,0.8
374,0.00112900714902,0.4,0.8
375,0.0017058617383,0.5,0.8
376,0.00214374519732,0.6,0.8
377,0.00306749447492,0.7,0.8
378,0.00317838703922,0.8,0.8
379,0.00326653241084,0.9,0.8
380,-0.00341154576415,-1.0,0.9
381,-0.00367082821818,-0.9,0.9
382,-0.00392726727312,-0.8,0.9
383,-0.00393721916991,-0.7,0.9
384,-0.00319064919777,-0.6,0.9
385,-0.0021947486684,-0.5,0.9
386,-0.00195394830843,-0.4,0.9
387,-0.00145244379489,-0.3,0.9
388,-0.000455121565974,-0.2,0.9
389,-0.000460808364143,-0.1,0.9
390,0.000299978603422,0.0,0.9
391,0.000546465761565,0.1,0.9
392,0.000560682756988,0.2,0.9
393,0.000573478052869,0.3,0.9
394,0.0011048382568,0.4,0.9
395,0.00140961509617,0.5,0.9
396,0.0017598863209,0.6,0.9
397,0.00253382400924,0.7,0.9
398,0.00307744637172,0.8,0.9
399,0.00317838703922,0.9,0.9
